number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state,mean_test_score,rank_test_score
246,0.8069546214925201,2025-03-11 13:25:55.955000,2025-03-11 13:26:14.315129,0 days 00:00:18.360129,0.7770845642027261,0.011247183152546936,11,3,1885,0.014618802064285124,5.958842592596034,0.8803483867688098,COMPLETE,0.8069546214925201,236
161,0.8069544207056845,2025-03-11 13:04:25.725339,2025-03-11 13:04:41.387051,0 days 00:00:15.661712,0.7949612858931181,0.01077961718476386,11,6,1871,0.01087766767536366,4.986632761163807,0.8650860770913715,COMPLETE,0.8069544207056845,237
824,0.8069526738602165,2025-03-11 16:10:01.285353,2025-03-11 16:10:19.058270,0 days 00:00:17.772917,0.8571264690258681,0.010011481599131084,12,7,1931,0.005716747164586182,2.7841822640672236,0.868279076258386,COMPLETE,0.8069526738602165,238
817,0.8069508667786978,2025-03-11 16:08:07.877187,2025-03-11 16:08:25.245911,0 days 00:00:17.368724,0.8590108536188957,0.01001653755884748,12,7,1839,0.006104377402410772,3.049998487707215,0.8908911364957924,COMPLETE,0.8069508667786978,239
846,0.8069499632379382,2025-03-11 16:16:38.583248,2025-03-11 16:16:54.990635,0 days 00:00:16.407387,0.8296219782634099,0.01004717332853612,11,3,1576,0.004021268155475748,0.8948666323180735,0.8931776066889346,COMPLETE,0.8069499632379382,240
328,0.8069473530090777,2025-03-11 13:48:34.077453,2025-03-11 13:48:46.063899,0 days 00:00:11.986446,0.8375159213877484,0.011706430258952533,11,6,1432,0.012252190991962234,8.438404810256468,0.88915622166674,COMPLETE,0.8069473530090777,241
831,0.8069410081450785,2025-03-11 16:11:58.491453,2025-03-11 16:12:23.304568,0 days 00:00:24.813115,0.8470210526310645,0.012038234629418682,15,7,1831,1.2443980123132348,5.776057603318021,0.9038635179983378,COMPLETE,0.8069410081450785,242
847,0.8069409278303444,2025-03-11 16:16:54.991736,2025-03-11 16:17:12.742866,0 days 00:00:17.751130,0.7862234993853675,0.011309802519598787,12,7,1955,0.005675517017125157,3.571405155227802,0.9110830277492158,COMPLETE,0.8069409278303444,243
550,0.8069368518575855,2025-03-11 14:50:14.168310,2025-03-11 14:50:29.096936,0 days 00:00:14.928626,0.7580836225992875,0.012467791397363254,12,10,1866,0.012572697200251115,5.562636995459764,0.9157771011892724,COMPLETE,0.8069368518575855,244
730,0.8069358680020919,2025-03-11 15:41:52.201089,2025-03-11 15:42:13.594361,0 days 00:00:21.393272,0.746796088440832,0.011021298584837769,13,8,2235,0.0041845542958805675,6.0157085859441715,0.8507023312297869,COMPLETE,0.8069358680020919,245
710,0.8069355266644718,2025-03-11 15:36:50.805440,2025-03-11 15:37:06.509326,0 days 00:00:15.703886,0.6528755381598773,0.010595229739083745,11,8,2080,0.008515261257348746,6.020064992080729,0.8584962335982778,COMPLETE,0.8069355266644718,246
698,0.8069349243039654,2025-03-11 15:34:02.785176,2025-03-11 15:34:17.313543,0 days 00:00:14.528367,0.7226996400029977,0.01069482089241308,10,8,2285,0.010121976771156619,8.742652112754476,0.8476623147620966,COMPLETE,0.8069349243039654,247
291,0.806930165655966,2025-03-11 13:38:38.153709,2025-03-11 13:38:59.871681,0 days 00:00:21.717972,0.8760846681057397,0.01070624350336869,12,5,2113,0.010473877299210437,2.600491331809175,0.8157232442048502,COMPLETE,0.806930165655966,248
522,0.8069252262998146,2025-03-11 14:42:26.475319,2025-03-11 14:42:47.472790,0 days 00:00:20.997471,0.733082741532969,0.013328505051152933,15,6,1534,0.0108794697256928,7.543876397421186,0.9091200017227026,COMPLETE,0.8069252262998146,249
347,0.8069242625230046,2025-03-11 13:52:37.956113,2025-03-11 13:52:53.500216,0 days 00:00:15.544103,0.8298270057044326,0.011335453229679267,11,3,1430,0.022309178713762937,9.98635952194204,0.8724414065930572,COMPLETE,0.8069242625230046,250
665,0.8069193633242204,2025-03-11 15:24:36.618005,2025-03-11 15:25:04.004449,0 days 00:00:27.386444,0.7930187839087534,0.01266885491596799,13,4,1963,1.385851704292129,8.585866763757265,0.8248966260015236,COMPLETE,0.8069193633242204,251
152,0.8069184798621445,2025-03-11 13:01:56.762553,2025-03-11 13:02:14.528322,0 days 00:00:17.765769,0.7047814068311681,0.010088010438490348,11,5,2058,0.014332193458279173,4.944757230029966,0.8365335275839895,COMPLETE,0.8069184798621445,252
982,0.8069149058564742,2025-03-11 16:52:59.537400,2025-03-11 16:53:21.004623,0 days 00:00:21.467223,0.7770958243097043,0.010000422595835294,13,5,1772,0.04182803243365489,0.32098593367294603,0.8699440783421328,COMPLETE,0.8069149058564742,253
142,0.8069141830238666,2025-03-11 12:58:51.271636,2025-03-11 12:59:13.258693,0 days 00:00:21.987057,0.7789838886807551,0.01062776963330926,13,6,1992,0.003546147048154302,7.254558816828521,0.8264675705731916,COMPLETE,0.8069141830238666,254
540,0.8069130987749553,2025-03-11 14:47:36.900916,2025-03-11 14:47:53.834716,0 days 00:00:16.933800,0.772889693383779,0.010018067933668563,11,7,2160,0.1572995445898761,5.1396516050891075,0.8612000736746501,COMPLETE,0.8069130987749553,255
156,0.8069106491755633,2025-03-11 13:03:06.199567,2025-03-11 13:03:23.786180,0 days 00:00:17.586613,0.7114602098527734,0.010017899529774329,11,5,2053,0.011526109907130622,7.625943675435974,0.8405291552601599,COMPLETE,0.8069106491755633,256
705,0.8069083200482723,2025-03-11 15:35:39.435908,2025-03-11 15:35:52.788934,0 days 00:00:13.353026,0.7440534155734677,0.01000639860041761,10,8,2109,0.017104316430060745,6.495271937901934,0.8164110556918349,COMPLETE,0.8069083200482723,257
544,0.8069076574517156,2025-03-11 14:48:25.616158,2025-03-11 14:48:48.089678,0 days 00:00:22.473520,0.8746967300189974,0.012013643421095451,12,2,1642,0.05475583350979845,0.046484572586759504,0.8450812125389647,COMPLETE,0.8069076574517156,258
303,0.8069068342256902,2025-03-11 13:42:23.516878,2025-03-11 13:42:40.807373,0 days 00:00:17.290495,0.8261935469798461,0.010021083825598487,12,6,1675,0.021105369735321147,8.621016472016256,0.8617693112666703,COMPLETE,0.8069068342256902,259
242,0.8069030594331844,2025-03-11 13:24:44.560041,2025-03-11 13:25:02.142308,0 days 00:00:17.582267,0.7724403979373989,0.010001975149925594,11,3,1685,0.021631197485893712,8.10729921888134,0.8959948113937338,COMPLETE,0.8069030594331844,260
500,0.8069026377808299,2025-03-11 14:36:46.283251,2025-03-11 14:36:59.892912,0 days 00:00:13.609661,0.7879885839492315,0.013264538425801725,11,7,1721,0.09762760414326768,5.488722770860565,0.8128373881978613,COMPLETE,0.8069026377808299,261
350,0.8069010917221972,2025-03-11 13:53:21.241268,2025-03-11 13:53:35.143613,0 days 00:00:13.902345,0.8077296839494272,0.012099067076872229,11,6,1646,0.015884817132123426,7.180570471259664,0.9270781673196503,COMPLETE,0.8069010917221972,262
901,0.8068996862143494,2025-03-11 16:31:22.571741,2025-03-11 16:31:37.746016,0 days 00:00:15.174275,0.8734827163342511,0.010012727918872536,12,7,1533,0.05131685518956577,4.245558808359788,0.8245652257834052,COMPLETE,0.8068996862143494,263
485,0.8068996058996152,2025-03-11 14:32:22.966753,2025-03-11 14:32:42.146850,0 days 00:00:19.180097,0.7958555041197125,0.012534811204222883,12,6,2097,0.014669366920503066,5.958468373078228,0.7744481855331256,COMPLETE,0.8068996058996152,264
421,0.806898079919666,2025-03-11 14:14:00.816948,2025-03-11 14:14:30.469766,0 days 00:00:29.652818,0.8234595980956302,0.011408555817780197,13,3,2120,0.008569073477806523,5.879551215309525,0.8892274729450567,COMPLETE,0.806898079919666,265
989,0.8068961322873625,2025-03-11 16:55:09.899459,2025-03-11 16:55:27.839325,0 days 00:00:17.939866,0.8273551417242198,0.010610886125818913,12,5,1692,0.042514669613822303,1.9840361731050156,0.8052438554280977,COMPLETE,0.8068961322873625,266
166,0.8068922169440718,2025-03-11 13:05:37.701473,2025-03-11 13:05:51.969918,0 days 00:00:14.268445,0.7407200624979459,0.011945243034275722,11,6,1754,0.020258794549188396,3.8865094902916293,0.8980565268175036,COMPLETE,0.8068922169440718,267
203,0.8068921567080211,2025-03-11 13:14:36.308967,2025-03-11 13:14:50.548818,0 days 00:00:14.239851,0.7928599523502566,0.010713262009281816,10,5,1947,0.009430098876558154,2.9225338347754106,0.838922525760479,COMPLETE,0.8068921567080211,268
58,0.8068883216794647,2025-03-11 12:22:45.937903,2025-03-11 12:23:18.572820,0 days 00:00:32.634917,0.9461895303758188,0.012797124194547897,12,4,2814,0.6200586773621641,2.449249519523928,0.9248123138605799,COMPLETE,0.8068883216794647,269
781,0.8068882413647306,2025-03-11 15:57:34.897131,2025-03-11 15:57:54.486269,0 days 00:00:19.589138,0.7598168748860865,0.011391928339231491,11,3,1983,0.00666900793816798,4.85218422011444,0.919828915388516,COMPLETE,0.8068882413647306,270
374,0.8068880405778951,2025-03-11 13:59:23.592357,2025-03-11 13:59:37.255718,0 days 00:00:13.663361,0.798111088017153,0.013661033018399639,11,5,1594,0.007213721375636595,5.9626515932362505,0.9170900045833578,COMPLETE,0.8068880405778951,271
359,0.8068806917797187,2025-03-11 13:55:37.062657,2025-03-11 13:56:00.935028,0 days 00:00:23.872371,0.7690464896469774,0.010676039401093579,12,3,1898,0.024144498117132197,3.374901464363543,0.9152267037127392,COMPLETE,0.8068806917797187,272
915,0.8068791657997695,2025-03-11 16:34:46.105582,2025-03-11 16:34:58.701401,0 days 00:00:12.595819,0.8499793182790396,0.010623135499690704,12,7,1372,0.05444317023036439,0.0013511260166663257,0.8072961121618124,COMPLETE,0.8068791657997695,273
436,0.8068789650129342,2025-03-11 14:18:31.944759,2025-03-11 14:18:49.024236,0 days 00:00:17.079477,0.8595050111584195,0.01111542140050208,11,5,1925,0.22043487017351487,4.599018908025335,0.8431762414962376,COMPLETE,0.8068789650129342,274
680,0.8068785232818962,2025-03-11 15:29:08.890966,2025-03-11 15:29:28.775779,0 days 00:00:19.884813,0.7784311751491106,0.010032260774617057,13,6,1737,0.024713245933228493,7.20488479454391,0.8514067311544024,COMPLETE,0.8068785232818962,275
497,0.8068780413934911,2025-03-11 14:35:51.390606,2025-03-11 14:36:16.083447,0 days 00:00:24.692841,0.8757111583001651,0.012003104896939716,13,6,2191,0.021533994363694083,9.888973196771541,0.9174589741694242,COMPLETE,0.8068780413934911,276
764,0.8068778406066557,2025-03-11 15:52:23.363106,2025-03-11 15:52:51.072922,0 days 00:00:27.709816,0.942829432031206,0.011118496606429678,12,2,1869,0.006595902403672926,5.825073879732719,0.8319689645414763,COMPLETE,0.8068778406066557,277
51,0.8068771378527317,2025-03-11 12:20:27.487180,2025-03-11 12:20:42.756557,0 days 00:00:15.269377,0.8050889695149446,0.010735379992307807,11,6,1829,0.009690107162816599,3.8587511021042107,0.6638823795373452,COMPLETE,0.8068771378527317,278
593,0.8068751701417447,2025-03-11 15:03:09.959536,2025-03-11 15:03:27.971559,0 days 00:00:18.012023,0.7853407540658689,0.0100092707145631,12,6,1827,0.022568079504139506,2.314827494123443,0.9116935719162946,COMPLETE,0.8068751701417447,279
978,0.806873363060226,2025-03-11 16:51:44.474206,2025-03-11 16:52:04.050750,0 days 00:00:19.576544,0.796804412498983,0.012211827190942062,13,5,1587,0.03936396072857971,2.8486963807268957,0.8677978763547772,COMPLETE,0.806873363060226,280
597,0.8068721181818462,2025-03-11 15:04:31.409960,2025-03-11 15:04:46.638043,0 days 00:00:15.228083,0.8677914431520631,0.010684054642672707,11,6,1747,0.25114185652490495,5.833550065753765,0.8611781166484394,COMPLETE,0.8068721181818462,281
96,0.8068704114937452,2025-03-11 12:39:31.440461,2025-03-11 12:40:17.474293,0 days 00:00:46.033832,0.7465668382155655,0.010949048502611502,13,1,2342,0.00857849572146814,2.5921796224408453,0.8629870779604719,COMPLETE,0.8068704114937452,282
304,0.8068692870874669,2025-03-11 13:42:40.808351,2025-03-11 13:43:00.217738,0 days 00:00:19.409387,0.8641619773795035,0.01100157951747947,12,5,1768,0.011997729458127188,9.794722859396119,0.856866608042108,COMPLETE,0.8068692870874669,283
201,0.8068684237040746,2025-03-11 13:14:07.737010,2025-03-11 13:14:22.262211,0 days 00:00:14.525201,0.8118417458723658,0.01132828564636125,10,5,2021,0.015212246029929953,3.616536951174542,0.8568390647498139,COMPLETE,0.8068684237040746,284
257,0.8068613760861514,2025-03-11 13:29:42.655908,2025-03-11 13:30:01.957319,0 days 00:00:19.301411,0.8194515070419135,0.011922217926696276,11,4,2066,0.022930102041454244,9.883818166335278,0.8347111587139728,COMPLETE,0.8068613760861514,285
403,0.8068604524667083,2025-03-11 14:08:44.176216,2025-03-11 14:09:07.029827,0 days 00:00:22.853611,0.7920158298063548,0.012115027691577686,13,6,2120,0.06652704685506199,6.256656149025738,0.8793342291586247,COMPLETE,0.8068604524667083,286
182,0.8068581835754682,2025-03-11 13:09:29.757554,2025-03-11 13:09:45.215521,0 days 00:00:15.457967,0.7941013528265272,0.013075930996030822,11,5,1774,0.02324671781212428,8.81366337438203,0.827193109320549,COMPLETE,0.8068581835754682,287
491,0.8068575410575949,2025-03-11 14:34:16.191125,2025-03-11 14:34:40.258800,0 days 00:00:24.067675,0.7933209703430153,0.01354358921839795,14,7,2135,0.405186724779381,6.911304238810044,0.8482236417792725,COMPLETE,0.8068575410575949,288
111,0.806857099326557,2025-03-11 12:46:55.878467,2025-03-11 12:47:22.794259,0 days 00:00:26.915792,0.8284663031678398,0.01065761061830114,13,6,2461,0.0017238275949921593,7.849998135042946,0.8073671806011523,COMPLETE,0.806857099326557,289
181,0.8068563564152658,2025-03-11 13:09:14.327579,2025-03-11 13:09:29.756657,0 days 00:00:15.429078,0.7814993019850615,0.011646050421980981,11,5,1879,0.018235516426849837,0.06229710451451547,0.8419544148063638,COMPLETE,0.8068563564152658,290
174,0.8068540875240257,2025-03-11 13:07:29.909930,2025-03-11 13:07:42.807707,0 days 00:00:12.897777,0.7315850436862902,0.012613682416558374,10,6,1902,0.02305217319039836,6.714346880673398,0.848941771653215,COMPLETE,0.8068540875240257,291
355,0.8068523005211903,2025-03-11 13:54:29.516805,2025-03-11 13:54:45.580210,0 days 00:00:16.063405,0.7915663085371017,0.012062879949665017,11,9,2158,0.004194867825528688,6.644621625012413,0.8992644150433985,COMPLETE,0.8068523005211903,292
521,0.8068481643123808,2025-03-11 14:42:07.412234,2025-03-11 14:42:26.474251,0 days 00:00:19.062017,0.7727602584538579,0.010605087379766348,13,8,1986,0.012383856742643189,3.6860665497489116,0.8488852140770378,COMPLETE,0.8068481643123808,293
61,0.8068468792766341,2025-03-11 12:24:36.137369,2025-03-11 12:25:12.399601,0 days 00:00:36.262232,0.8332440138179793,0.011524694951146771,13,4,2837,0.1775955790943716,2.6633714208929544,0.8472880875869201,COMPLETE,0.8068468792766341,294
923,0.8068416588189132,2025-03-11 16:36:17.669597,2025-03-11 16:36:33.804905,0 days 00:00:16.135308,0.8636371143014664,0.010659203216972049,13,7,1437,0.09660184468425882,4.972466581387464,0.8177232737383889,COMPLETE,0.8068416588189132,295
837,0.8068384863869136,2025-03-11 16:13:46.914197,2025-03-11 16:14:03.830076,0 days 00:00:16.915879,0.8151513149166691,0.010017195869727923,12,7,1773,0.08154059492102007,3.7362211874760445,0.9183793355874214,COMPLETE,0.8068384863869136,296
279,0.8068372415085341,2025-03-11 13:35:22.625615,2025-03-11 13:35:39.148520,0 days 00:00:16.522905,0.8080247299279504,0.01006791688851548,11,5,1932,0.036416360832707946,4.591054875719292,0.8676900862248101,COMPLETE,0.8068372415085341,297
484,0.8068370808790657,2025-03-11 14:31:59.099204,2025-03-11 14:32:22.965636,0 days 00:00:23.866432,0.8584917315869645,0.01102118692536161,13,6,2155,0.009835648425062564,8.226508558842259,0.8556349632989133,COMPLETE,0.8068370808790657,298
73,0.8068348722238761,2025-03-11 12:30:27.887786,2025-03-11 12:31:01.269810,0 days 00:00:33.382024,0.8506035795198855,0.011241568392542353,13,2,1841,0.43048050022027834,2.2867631377986686,0.8755279201171365,COMPLETE,0.8068348722238761,299
278,0.8068322619950156,2025-03-11 13:35:06.359172,2025-03-11 13:35:22.624692,0 days 00:00:16.265520,0.8235335688896439,0.01073433342037383,11,5,1820,0.02941563583406926,4.1847396440412155,0.8542143004935435,COMPLETE,0.8068322619950156,300
488,0.8068318202639775,2025-03-11 14:33:18.868730,2025-03-11 14:33:38.848929,0 days 00:00:19.980199,0.7606290366132423,0.01173947199912768,12,5,2044,0.009700211152730513,5.370933477147553,0.8353118896732006,COMPLETE,0.8068318202639775,301
207,0.8068317801066106,2025-03-11 13:15:31.409706,2025-03-11 13:15:46.764871,0 days 00:00:15.355165,0.7693472901705463,0.010551067902369975,10,5,2156,0.009867368063841737,2.7421518467341253,0.8739084421146835,COMPLETE,0.8068317801066106,302
863,0.80683075609375,2025-03-11 16:21:28.449498,2025-03-11 16:21:42.775468,0 days 00:00:14.325970,0.7755789405502201,0.010665721676602286,11,7,1775,0.007687939930121346,5.8548725959218615,0.9147132946594396,COMPLETE,0.80683075609375,303
616,0.8068292100351171,2025-03-11 15:09:56.648233,2025-03-11 15:10:15.984635,0 days 00:00:19.336402,0.7578459976157227,0.013366999700282229,12,5,1920,0.007513094323798552,6.511912916183337,0.9068161387719048,COMPLETE,0.8068292100351171,304
598,0.8068267805144087,2025-03-11 15:04:46.639025,2025-03-11 15:05:02.495559,0 days 00:00:15.856534,0.8127701924741502,0.011574215031476598,11,8,2087,0.040607695888147215,7.093969654700771,0.8906523930782485,COMPLETE,0.8068267805144087,305
713,0.8068259372096998,2025-03-11 15:37:36.377380,2025-03-11 15:37:51.815559,0 days 00:00:15.438179,0.7490079955417416,0.010577022567755287,11,8,2079,0.009775060685307441,5.8525194883055205,0.7782429380822696,COMPLETE,0.8068259372096998,306
499,0.8068188293557259,2025-03-11 14:36:30.870948,2025-03-11 14:36:46.282166,0 days 00:00:15.411218,0.8088802027289933,0.010020986898456166,11,6,1821,0.0707321399400178,3.9279006091153814,0.8382124537382856,COMPLETE,0.8068188293557259,307
538,0.8068171025889415,2025-03-11 14:47:00.696444,2025-03-11 14:47:22.857830,0 days 00:00:22.161386,0.836290055665814,0.012270105537225223,12,5,2246,0.0013775516739569604,4.0734999509567675,0.8820219471209341,COMPLETE,0.8068171025889415,308
269,0.8068170021955237,2025-03-11 13:33:15.622581,2025-03-11 13:33:30.391647,0 days 00:00:14.769066,0.7401663635519105,0.011485219186844059,11,5,1872,0.01531454143104034,0.2190248445918342,0.8430375468600659,COMPLETE,0.8068170021955237,309
834,0.8068161990481819,2025-03-11 16:12:56.243737,2025-03-11 16:13:17.188422,0 days 00:00:20.944685,0.8096972201746183,0.011159106644362102,13,7,2018,0.009129770251472664,5.784232444506293,0.9314152680702661,COMPLETE,0.8068161990481819,310
596,0.8068144722813975,2025-03-11 15:04:11.435196,2025-03-11 15:04:31.408926,0 days 00:00:19.973730,0.7723020683831185,0.012712343193833837,12,6,2137,0.019096839500594893,8.377842815652679,0.843284786024736,COMPLETE,0.8068144722813975,311
782,0.8068119022099041,2025-03-11 15:57:54.487446,2025-03-11 15:58:10.393697,0 days 00:00:15.906251,0.805929917111313,0.011080645914576366,11,5,1904,0.003712115316973011,2.7609357334868525,0.8817646244828106,COMPLETE,0.8068119022099041,312
248,0.8068097939481322,2025-03-11 13:26:32.360516,2025-03-11 13:26:58.911996,0 days 00:00:26.551480,0.814469580071244,0.011845409288111246,12,3,2242,0.010925002392119059,6.743955752735635,0.8723914368667594,COMPLETE,0.8068097939481322,313
342,0.8068089305647399,2025-03-11 13:51:30.725300,2025-03-11 13:51:44.482610,0 days 00:00:13.757310,0.8461905849925523,0.010005579278148014,11,7,1686,0.010737744515495853,0.00108152460972941,0.8893307691923806,COMPLETE,0.8068089305647399,314
927,0.8068067821456009,2025-03-11 16:37:15.559523,2025-03-11 16:37:31.805021,0 days 00:00:16.245498,0.8160394051623869,0.011830147229934569,13,6,1372,0.06960409494447489,3.8130008806949807,0.8476998823150323,COMPLETE,0.8068067821456009,315
787,0.8068047943559302,2025-03-11 15:59:05.011430,2025-03-11 15:59:21.815986,0 days 00:00:16.804556,0.8273199251190496,0.011770430234911065,12,8,2008,0.056202603380444215,4.104164821087292,0.8905027461864523,COMPLETE,0.8068047943559302,316
447,0.8068036498709684,2025-03-11 14:21:19.165324,2025-03-11 14:21:38.571564,0 days 00:00:19.406240,0.8306330272126679,0.010000998255673674,11,5,2196,0.03241945173926937,4.961221667991152,0.8526332000430542,COMPLETE,0.8068036498709684,317
379,0.8068028065662596,2025-03-11 14:00:44.169536,2025-03-11 14:01:01.780165,0 days 00:00:17.610629,0.7596267428333378,0.01127409021455844,11,5,2104,0.04410042466392487,3.1682325870702095,0.866749879981025,COMPLETE,0.8068028065662596,318
378,0.8068004172029182,2025-03-11 14:00:30.925297,2025-03-11 14:00:44.168572,0 days 00:00:13.243275,0.8318964783609425,0.010000829235300381,10,4,1792,0.012558723043329608,7.5486155007608176,0.5323971277736926,COMPLETE,0.8068004172029182,319
676,0.8067975258724881,2025-03-11 15:28:09.636866,2025-03-11 15:28:26.208287,0 days 00:00:16.571421,0.8230157743317689,0.01054073851841985,12,7,1681,0.43463929564873016,4.308172002670847,0.8967388308941284,COMPLETE,0.8067975258724881,320
321,0.8067971042201337,2025-03-11 13:46:58.440529,2025-03-11 13:47:11.687599,0 days 00:00:13.247070,0.8246970315824647,0.010792175743365795,11,7,1681,0.011993978399969454,4.928738918188689,0.9102687561237865,COMPLETE,0.8067971042201337,321
990,0.8067953573746656,2025-03-11 16:55:27.840429,2025-03-11 16:55:45.297780,0 days 00:00:17.457351,0.8189428774013602,0.010644493872904599,12,5,1632,0.05198252623979807,2.5928201980835777,0.8268753907697022,COMPLETE,0.8067953573746656,322
952,0.8067947349354758,2025-03-11 16:43:34.480927,2025-03-11 16:43:52.548309,0 days 00:00:18.067382,0.7862513914613167,0.010068083394037385,12,5,1676,0.04894031718808547,5.821881761749378,0.8057446191593656,COMPLETE,0.8067947349354758,323
621,0.8067945341486402,2025-03-11 15:11:30.899953,2025-03-11 15:11:50.154653,0 days 00:00:19.254700,0.7332679649377922,0.010609303981344815,12,5,1936,0.005702400442052758,1.2203695950030924,0.8013555023217108,COMPLETE,0.8067945341486402,324
217,0.8067943534404884,2025-03-11 13:17:57.316540,2025-03-11 13:18:13.808783,0 days 00:00:16.492243,0.7612056668628153,0.01113612691846473,11,6,2034,0.012575306243931564,3.1444083608109303,0.8244344283805012,COMPLETE,0.8067943534404884,325
287,0.8067931687981595,2025-03-11 13:37:31.120965,2025-03-11 13:37:48.068594,0 days 00:00:16.947629,0.8348473839673604,0.010513856370496018,11,5,1934,0.012351682402617298,2.7503412490490184,0.8261510480848683,COMPLETE,0.8067931687981595,326
773,0.8067928073818558,2025-03-11 15:55:20.639851,2025-03-11 15:55:41.049900,0 days 00:00:20.410049,0.7559958257711471,0.01363568546870943,13,8,2214,0.02753010591247257,8.34899247343698,0.8582399284568546,COMPLETE,0.8067928073818558,327
133,0.8067909199856027,2025-03-11 12:55:41.354076,2025-03-11 12:56:07.611858,0 days 00:00:26.257782,0.7903921885765528,0.011406091512318865,13,4,2021,0.004335013650699196,8.06940013030159,0.7966755572908752,COMPLETE,0.8067909199856027,328
501,0.8067903377037801,2025-03-11 14:36:59.893961,2025-03-11 14:37:14.745693,0 days 00:00:14.851732,0.8214429081909302,0.011290861968048337,11,7,1847,0.12777274285128692,4.446311420362784,0.8320861688445278,COMPLETE,0.8067903377037801,329
792,0.8067894943990713,2025-03-11 16:00:31.799606,2025-03-11 16:00:49.540825,0 days 00:00:17.741219,0.7830605361058204,0.011307442563064384,11,5,1974,0.071458004163905,9.84389522741182,0.8901532221503711,COMPLETE,0.8067894943990713,330
855,0.8067893136909194,2025-03-11 16:19:24.398742,2025-03-11 16:19:43.774331,0 days 00:00:19.375589,0.8315733616165168,0.010003942703183217,11,4,2039,0.056308398854971485,7.102174660735135,0.9330949112352658,COMPLETE,0.8067893136909194,331
41,0.8067875266880842,2025-03-11 12:15:52.352442,2025-03-11 12:16:28.678698,0 days 00:00:36.326256,0.7811263207142176,0.010178080209730246,13,3,2526,0.050080618057572274,5.664606012275558,0.7398196039885807,COMPLETE,0.8067875266880842,332
312,0.8067863822031224,2025-03-11 13:44:51.937513,2025-03-11 13:45:06.893781,0 days 00:00:14.956268,0.8434543486454904,0.013363558271187823,12,8,1711,0.01708524759361161,6.883239062692176,0.8746045991210286,COMPLETE,0.8067863822031224,333
452,0.8067846955937048,2025-03-11 14:22:45.064203,2025-03-11 14:23:03.830973,0 days 00:00:18.766770,0.7891432295794902,0.014345931640255908,12,6,1879,0.5690046014274244,6.473103551897588,0.9216245381613284,COMPLETE,0.8067846955937048,334
692,0.8067836314234771,2025-03-11 15:32:31.765218,2025-03-11 15:32:47.136382,0 days 00:00:15.371164,0.7769986611768166,0.01168856754057936,11,8,2058,0.007882047401743003,5.416951715077062,0.7976893737009854,COMPLETE,0.8067836314234771,335
489,0.8067777684478827,2025-03-11 14:33:38.849967,2025-03-11 14:33:55.732339,0 days 00:00:16.882372,0.838946413599154,0.011233226198534826,11,4,1932,0.007896378267940546,0.0025969609948525473,0.8810525464466108,COMPLETE,0.8067777684478827,336
460,0.8067747566453515,2025-03-11 14:24:49.156622,2025-03-11 14:25:04.177254,0 days 00:00:15.020632,0.7589425570553705,0.011189283695937009,10,6,2240,0.019414282874016874,8.850097909920814,0.8785341311788818,COMPLETE,0.8067747566453515,337
796,0.8067741944422123,2025-03-11 16:01:48.681010,2025-03-11 16:02:09.964247,0 days 00:00:21.283237,0.7686246131482835,0.01004891426248431,13,6,1823,0.007482236446577331,6.321765825248663,0.913545925002294,COMPLETE,0.8067741944422123,338
189,0.8067692149286939,2025-03-11 13:11:02.868548,2025-03-11 13:11:18.552441,0 days 00:00:15.683893,0.7588658730557566,0.010738056199976814,11,5,1797,0.05848403990208462,7.81384172986466,0.9400661291469795,COMPLETE,0.8067692149286939,339
437,0.8067656409230234,2025-03-11 14:18:49.025207,2025-03-11 14:19:04.307428,0 days 00:00:15.282221,0.8182765622553414,0.010516949948686008,11,5,1698,0.49685915679640635,5.003779018292535,0.8080166445526554,COMPLETE,0.8067656409230234,340
468,0.8067595169245432,2025-03-11 14:26:53.038171,2025-03-11 14:27:09.607363,0 days 00:00:16.569192,0.8242228386822471,0.011928857128951541,12,5,1524,0.03501307111910935,8.416709820474734,0.910115244397839,COMPLETE,0.8067595169245432,341
719,0.8067567862235816,2025-03-11 15:39:14.079528,2025-03-11 15:39:29.607806,0 days 00:00:15.528278,0.676292030136727,0.011220323228647864,11,8,2195,0.007331915121508381,1.682041268794275,0.8667830360695506,COMPLETE,0.8067567862235816,342
309,0.8067547783552274,2025-03-11 13:44:04.952283,2025-03-11 13:44:20.131460,0 days 00:00:15.179177,0.8376728301944615,0.01316179232481788,12,7,1596,0.018104151888449355,7.431682699532153,0.8821820151399604,COMPLETE,0.8067547783552274,343
770,0.8067525496213541,2025-03-11 15:54:21.262892,2025-03-11 15:54:36.716935,0 days 00:00:15.454043,0.7997450053913426,0.010000536640552095,10,5,2150,0.09209071588965957,7.888894414858774,0.8183686614015789,COMPLETE,0.8067525496213541,344
929,0.8067517866313796,2025-03-11 16:37:48.573331,2025-03-11 16:38:01.123782,0 days 00:00:12.550451,0.8126416854748412,0.013034067588804685,12,7,1297,0.08453023669785512,4.454740259315417,0.8492056036802084,COMPLETE,0.8067517866313796,345
956,0.8067516059232278,2025-03-11 16:44:41.709762,2025-03-11 16:45:01.223553,0 days 00:00:19.513791,0.7706885373332801,0.0107561876315598,13,5,1596,0.04900593804788001,5.935816355990772,0.8371607296008303,COMPLETE,0.8067516059232278,346
